price,area,rooms,floor,total_floors,building_year,elevator,terrace,parking,price_per_m2,building_age,floor_ratio,city_Beograd,municipality_Barajevo,municipality_Grocka,municipality_Mladenovac,municipality_Novi Beograd,municipality_Obrenovac,municipality_Palilula,municipality_Rakovica,municipality_Savski Venac,municipality_Sopot,municipality_Stari Grad,municipality_Surčin,municipality_Voždovac,municipality_Vračar,municipality_Zemun,municipality_Zvezdara,municipality_unknown,municipality_Čukarica
159000.0,45.0,2.0,3.0,5.0,,1,1,1,3533.3333333333335,,0.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
322000.0,92.0,3.0,3.0,3.0,,1,1,0,3500.0,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
123500.0,37.0,1.0,1.0,2.0,,0,0,0,3337.837837837838,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
240000.0,68.0,3.0,4.0,4.0,,0,1,0,3529.4117647058824,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
420000.0,115.0,3.0,5.0,5.0,2011.0,1,1,0,3652.1739130434785,15.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
350000.0,117.0,4.0,0.0,3.0,,0,1,1,2991.4529914529912,,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
289900.0,75.0,3.0,4.0,5.0,,1,1,1,3865.3333333333335,,0.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259000.0,98.0,4.0,2.0,3.0,,0,1,0,2642.8571428571427,,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120000.0,52.0,2.0,2.0,2.0,2025.0,0,1,1,2307.6923076923076,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
340300.0,82.0,3.0,2.0,24.0,,0,1,1,4150.0,,0.08333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
170000.0,33.0,1.0,3.0,5.0,,0,1,0,5151.515151515152,,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160000.0,55.0,2.0,2.0,4.0,,0,0,0,2909.090909090909,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
310000.0,84.0,3.0,2.0,15.0,,1,1,0,3690.4761904761904,,0.13333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
245000.0,109.0,4.0,3.0,3.0,,0,1,0,2247.706422018349,,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250000.0,57.0,3.0,7.0,8.0,,1,1,0,4385.964912280701,,0.875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
410000.0,70.0,2.0,4.0,6.0,,1,1,0,5857.142857142857,,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
129000.0,33.0,1.0,8.0,8.0,,1,0,0,3909.090909090909,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
155000.0,62.0,3.0,2.0,3.0,,0,1,0,2500.0,,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
360000.0,76.0,4.0,2.0,5.0,,1,1,0,4736.8421052631575,,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
257000.0,78.0,4.0,3.0,3.0,,0,1,0,3294.871794871795,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
310000.0,106.0,5.0,2.0,3.0,,0,1,0,2924.5283018867926,,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
199900.0,62.0,3.0,4.0,13.0,,1,1,0,3224.1935483870966,,0.3076923076923077,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
197000.0,84.0,3.0,3.0,3.0,,1,0,0,2345.2380952380954,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
368000.0,81.0,2.0,1.0,5.0,,1,1,1,4543.20987654321,,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95000.0,23.0,1.0,2.0,4.0,,0,0,0,4130.434782608696,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
420000.0,70.0,3.0,1.0,6.0,,0,1,0,6000.0,,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160000.0,39.0,2.0,1.0,1.0,,0,0,0,4102.5641025641025,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
250000.0,78.0,3.0,3.0,3.0,,0,1,0,3205.128205128205,,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220000.0,69.0,3.0,2.0,6.0,,0,1,0,3188.4057971014495,,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
115000.0,53.0,3.0,6.0,6.0,2000.0,0,0,1,2169.811320754717,26.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
193000.0,49.0,2.0,6.0,6.0,,1,0,0,3938.7755102040815,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
180000.0,99.0,4.0,1.0,2.0,,0,1,0,1818.1818181818182,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
320000.0,61.0,3.0,1.0,2.0,,0,1,0,5245.901639344263,,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
99000.0,33.0,1.0,1.0,3.0,2025.0,0,1,1,3000.0,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
225000.0,76.0,3.0,1.0,7.0,,1,1,1,2960.5263157894738,,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131600.0,47.0,2.0,4.0,4.0,2024.0,0,1,1,2800.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
127500.0,40.0,1.0,3.0,1.0,2025.0,0,1,1,3187.5,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
250000.0,123.0,6.0,4.0,5.0,,0,1,0,2032.520325203252,,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120000.0,49.0,2.0,3.0,3.0,,0,1,1,2448.9795918367345,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158000.0,58.0,2.0,5.0,5.0,,0,1,0,2724.137931034483,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202900.0,63.0,3.0,1.0,2.0,,0,1,0,3220.6349206349205,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
390000.0,66.0,2.0,3.0,7.0,,1,1,1,5909.090909090909,,0.42857142857142855,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
280000.0,55.0,2.0,2.0,4.0,,0,0,0,5090.909090909091,,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
209000.0,80.0,3.0,5.0,8.0,,1,1,0,2612.5,,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
177000.0,47.0,2.0,3.0,5.0,,1,1,0,3765.9574468085107,,0.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
275000.0,101.0,4.0,6.0,7.0,,1,1,1,2722.772277227723,,0.8571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130000.0,51.0,2.0,2.0,3.0,,0,0,0,2549.0196078431372,,0.6666666666666666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
128000.0,56.0,2.0,1.0,2.0,,0,1,0,2285.714285714286,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
225000.0,75.0,3.0,3.0,9.0,,1,1,0,3000.0,,0.3333333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339000.0,92.0,4.0,3.0,5.0,,1,1,0,3684.782608695652,,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
335000.0,105.0,4.0,9.0,9.0,,1,1,1,3190.4761904761904,,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225000.0,92.0,3.0,13.0,14.0,,0,1,0,2445.6521739130435,,0.9285714285714286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
171000.0,58.0,2.0,10.0,10.0,,0,1,1,2948.2758620689656,,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
121000.0,49.0,2.0,1.0,3.0,,0,1,0,2469.387755102041,,0.3333333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151500.0,80.0,4.0,5.0,6.0,,0,1,0,1893.75,,0.8333333333333334,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
352800.0,98.0,4.0,6.0,6.0,,1,1,0,3600.0,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
255000.0,69.0,3.0,1.0,4.0,,0,1,0,3695.6521739130435,,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
128260.0,53.0,3.0,1.0,2.0,,0,1,1,2420.0,,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
221250.0,75.0,3.0,18.0,19.0,,1,1,0,2950.0,,0.9473684210526315,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
379000.0,82.0,3.0,4.0,8.0,,1,1,0,4621.951219512195,,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
154000.0,51.0,2.0,8.0,11.0,,1,1,0,3019.607843137255,,0.7272727272727273,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
136300.0,47.0,3.0,2.0,4.0,,1,1,0,2900.0,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
300000.0,94.0,4.0,1.0,4.0,,0,1,1,3191.4893617021276,,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
132000.0,49.0,2.0,5.0,5.0,,0,1,0,2693.877551020408,,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
345000.0,137.0,6.0,3.0,4.0,,0,0,0,2518.2481751824816,,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
255000.0,114.0,3.0,4.0,4.0,,0,1,0,2236.842105263158,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
315000.0,96.0,4.0,6.0,6.0,,1,1,1,3281.25,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
395000.0,85.0,3.0,5.0,8.0,2025.0,1,1,1,4647.058823529412,1.0,0.625,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
165000.0,66.0,3.0,2.0,3.0,,0,1,0,2500.0,,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
179000.0,71.0,3.0,1.0,2.0,,0,1,0,2521.1267605633802,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
318000.0,105.0,4.0,2.0,2.0,2010.0,0,1,1,3028.5714285714284,16.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
498000.0,110.0,4.0,5.0,9.0,,1,1,1,4527.272727272727,,0.5555555555555556,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
260000.0,102.0,3.0,3.0,3.0,,0,1,0,2549.0196078431372,,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
330000.0,94.0,5.0,3.0,4.0,,1,1,1,3510.6382978723404,,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
238900.0,70.0,3.0,3.0,4.0,,0,1,1,3412.8571428571427,,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
310000.0,72.0,3.0,2.0,4.0,,1,1,1,4305.555555555556,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
198000.0,53.0,2.0,1.0,8.0,,1,1,0,3735.8490566037735,,0.125,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
399000.0,83.0,3.0,5.0,5.0,,1,1,1,4807.22891566265,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
395000.0,81.0,2.0,6.0,8.0,,1,1,1,4876.543209876543,,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
205000.0,41.0,2.0,1.0,6.0,,1,1,0,5000.0,,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154500.0,76.0,4.0,8.0,8.0,,1,0,0,2032.8947368421052,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
342325.0,152.0,4.0,5.0,6.0,,1,1,0,2252.1381578947367,,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
185000.0,64.0,2.0,1.0,10.0,,0,1,0,2890.625,,0.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
252000.0,85.0,4.0,1.0,7.0,,0,1,0,2964.705882352941,,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230000.0,66.0,3.0,6.0,10.0,,1,1,1,3484.848484848485,,0.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
266900.0,88.0,3.0,1.0,4.0,,0,1,0,3032.9545454545455,,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
650000.0,149.0,4.0,1.0,5.0,,1,0,0,4362.416107382551,,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
245000.0,95.0,4.0,5.0,5.0,,0,1,0,2578.9473684210525,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
395000.0,81.0,3.0,6.0,8.0,,1,1,1,4876.543209876543,,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140000.0,31.0,2.0,4.0,7.0,,1,1,0,4516.129032258064,,0.5714285714285714,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
160000.0,52.0,2.0,3.0,9.0,,0,1,0,3076.923076923077,,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285000.0,74.0,2.5,7.0,8.0,1967.0,1,1,0,3851.3513513513512,59.0,0.875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
340000.0,88.0,4.0,4.0,5.0,2010.0,1,0,1,3863.6363636363635,16.0,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
155000.0,64.0,2.0,3.0,5.0,,0,1,0,2421.875,,0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
300000.0,64.0,3.0,8.0,10.0,,1,1,1,4687.5,,0.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
429000.0,103.0,3.0,5.0,7.0,,1,0,0,4165.0485436893205,,0.7142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
280000.0,82.0,3.0,2.0,4.0,,0,0,0,3414.6341463414633,,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40000.0,51.0,2.0,1.0,2.0,,0,0,0,784.3137254901961,,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89000.0,42.0,2.0,3.0,3.0,,0,1,0,2119.0476190476193,,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
399000.0,73.0,3.0,4.0,4.0,,1,0,0,5465.753424657534,,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72000.0,44.0,1.0,0.0,3.0,,0,1,0,1636.3636363636363,,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
380000.0,99.0,4.0,1.0,7.0,,1,1,1,3838.3838383838383,,0.14285714285714285,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
205000.0,54.0,2.0,4.0,12.0,,1,1,0,3796.296296296296,,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125400.0,44.0,1.0,1.0,3.0,,0,1,1,2850.0,,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
280000.0,84.0,3.0,3.0,13.0,,0,1,0,3333.3333333333335,,0.23076923076923078,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
199000.0,78.0,3.0,1.0,2.0,,0,1,0,2551.2820512820513,,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165000.0,49.0,3.0,5.0,5.0,,0,1,0,3367.3469387755104,,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
275000.0,57.0,2.0,3.0,5.0,,1,0,0,4824.561403508772,,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
245000.0,95.0,4.0,5.0,5.0,,0,1,0,2578.9473684210525,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
205000.0,68.0,3.0,3.0,3.0,,0,1,0,3014.705882352941,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
225000.0,66.0,3.0,2.0,2.0,,0,1,0,3409.090909090909,,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
155000.0,60.0,3.0,4.0,4.0,,0,0,1,2583.3333333333335,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
210000.0,102.0,4.0,3.0,4.0,,1,1,0,2058.823529411765,,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120000.0,38.0,2.0,2.0,4.0,,0,1,0,3157.8947368421054,,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
295000.0,80.0,3.0,3.0,6.0,2010.0,1,1,0,3687.5,16.0,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
224000.0,55.0,2.0,2.0,11.0,,1,1,1,4072.7272727272725,,0.18181818181818182,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150000.0,49.0,2.0,11.0,11.0,,0,1,0,3061.2244897959185,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
480000.0,79.0,3.0,3.0,5.0,2019.0,0,1,1,6075.949367088608,7.0,0.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113900.0,62.0,2.0,,1.0,1992.0,0,1,1,1837.0967741935483,34.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
250000.0,93.0,4.0,3.0,5.0,1999.0,0,0,0,2688.1720430107525,27.0,0.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
187000.0,85.0,3.0,4.0,4.0,2024.0,1,0,1,2200.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
156750.0,57.0,3.0,3.0,4.0,2025.0,0,1,1,2750.0,1.0,0.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
295000.0,82.0,4.0,7.0,8.0,,0,1,0,3597.560975609756,,0.875,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
572000.0,143.0,5.0,1.0,7.0,1975.0,1,0,0,4000.0,51.0,0.14285714285714285,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
239900.0,67.0,2.0,3.0,8.0,1970.0,1,1,1,3580.597014925373,56.0,0.375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
266000.0,89.0,4.0,9.0,9.0,2026.0,1,1,1,2988.7640449438204,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
252500.0,83.0,4.0,6.0,6.0,,1,1,0,3042.1686746987953,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
368000.0,87.0,3.0,1.0,5.0,,1,1,1,4229.885057471264,,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
269000.0,77.0,4.0,7.0,14.0,1977.0,0,1,0,3493.5064935064934,49.0,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
194000.0,73.0,3.0,19.0,22.0,,0,0,1,2657.5342465753424,,0.8636363636363636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
140760.0,53.0,2.0,1.0,4.0,2010.0,0,0,1,2655.8490566037735,16.0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
243320.0,79.0,4.0,,3.0,2025.0,0,0,0,3080.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
220000.0,38.0,3.0,1.0,3.0,,0,1,1,5789.473684210527,,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150000.0,55.0,2.0,1.0,2.0,1980.0,0,1,0,2727.2727272727275,46.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
380000.0,86.0,3.0,4.0,5.0,2000.0,1,1,0,4418.604651162791,26.0,0.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
250000.0,57.0,2.0,7.0,8.0,,1,1,0,4385.964912280701,,0.875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
266000.0,82.0,3.0,1.0,1.0,1927.0,0,0,0,3243.9024390243903,99.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110000.0,50.0,3.0,,3.0,2026.0,0,1,0,2200.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
165000.0,44.0,2.0,1.0,5.0,2022.0,0,0,0,3750.0,4.0,0.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205000.0,63.0,2.0,4.0,6.0,,1,1,0,3253.968253968254,,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145000.0,90.0,4.0,,1.0,2026.0,0,0,1,1611.111111111111,0.0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125400.0,44.0,2.0,3.0,3.0,2025.0,0,1,1,2850.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
249000.0,53.0,2.0,1.0,5.0,,1,0,0,4698.11320754717,,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
390000.0,103.0,4.0,6.0,8.0,,0,1,0,3786.4077669902913,,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
240000.0,86.0,4.0,3.0,8.0,,1,1,0,2790.6976744186045,,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
585000.0,86.0,4.0,2.0,3.0,,0,0,1,6802.325581395349,,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
189000.0,65.0,3.0,3.0,10.0,,0,1,1,2907.6923076923076,,0.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
399000.0,143.0,5.0,5.0,6.0,2007.0,1,1,1,2790.2097902097903,19.0,0.8333333333333334,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
89540.0,37.0,2.0,1.0,2.0,,0,1,1,2420.0,,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
610500.0,142.0,5.0,3.0,3.0,2025.0,0,1,0,4299.295774647887,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
230000.0,37.0,2.0,6.0,7.0,1996.0,1,0,0,6216.216216216216,30.0,0.8571428571428571,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400000.0,104.0,4.0,8.0,8.0,,1,1,0,3846.153846153846,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
159000.0,58.0,3.0,5.0,5.0,2012.0,0,0,0,2741.3793103448274,14.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
85000.0,71.0,2.0,4.0,6.0,,0,1,0,1197.1830985915492,,0.6666666666666666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250000.0,77.0,3.0,1.0,3.0,2000.0,0,1,0,3246.753246753247,26.0,0.3333333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290000.0,80.0,5.0,3.0,3.0,,0,1,1,3625.0,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
125000.0,37.0,3.0,,1.0,,0,0,0,3378.3783783783783,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
425888.0,70.0,2.0,4.0,6.0,,1,1,0,6084.114285714286,,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
