price,area,rooms,floor,total_floors,building_year,elevator,terrace,parking,price_per_m2,building_age,floor_ratio,city_Beograd,municipality_Barajevo,municipality_Grocka,municipality_Mladenovac,municipality_Novi Beograd,municipality_Obrenovac,municipality_Palilula,municipality_Rakovica,municipality_Savski Venac,municipality_Sopot,municipality_Stari Grad,municipality_Surčin,municipality_Voždovac,municipality_Vračar,municipality_Zemun,municipality_Zvezdara,municipality_unknown,municipality_Čukarica
139000.0,94.0,3.0,1.0,1.0,2011.0,0,1,1,1478.723404255319,15.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
388000.0,86.0,4.0,1.0,4.0,2023.0,0,1,0,4511.627906976744,3.0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
207500.0,62.0,2.0,8.0,11.0,,1,1,0,3346.7741935483873,,0.7272727272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
375000.0,71.0,3.0,3.0,4.0,2024.0,1,1,1,5281.69014084507,2.0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
148500.0,62.0,3.0,,3.0,,0,1,0,2395.1612903225805,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
228000.0,61.0,2.0,1.0,3.0,1965.0,0,1,0,3737.7049180327867,61.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
420000.0,74.0,3.0,1.0,6.0,1962.0,1,0,0,5675.675675675676,64.0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
310000.0,92.0,4.0,1.0,5.0,,1,1,1,3369.5652173913045,,0.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
349500.0,105.0,4.0,4.0,6.0,1995.0,1,1,0,3328.5714285714284,31.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
349500.0,105.0,4.0,4.0,6.0,1997.0,0,1,1,3328.5714285714284,29.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
419000.0,105.0,3.0,5.0,6.0,1968.0,1,1,0,3990.4761904761904,58.0,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
340000.0,125.0,5.0,,4.0,,0,1,0,2720.0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
123000.0,34.0,2.0,,2.0,,0,0,1,3617.6470588235293,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
420000.0,123.0,4.0,1.0,4.0,2017.0,0,1,1,3414.6341463414633,9.0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
305000.0,61.0,2.0,0.0,4.0,2000.0,1,0,0,5000.0,26.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
131600.0,47.0,2.0,4.0,4.0,2025.0,0,1,1,2800.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
349800.0,101.0,5.0,1.0,5.0,1930.0,1,0,0,3463.366336633663,96.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
330000.0,92.0,4.0,2.0,,,1,1,0,3586.9565217391305,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
322000.0,92.0,4.0,3.0,6.0,,0,0,0,3500.0,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
320000.0,143.0,6.0,3.0,3.0,,0,1,1,2237.762237762238,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84900.0,33.0,2.0,,4.0,,0,0,0,2572.7272727272725,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
399000.0,62.0,2.0,30.0,30.0,,1,0,1,6435.4838709677415,,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
245000.0,104.0,3.0,2.0,,2003.0,0,0,0,2355.769230769231,23.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
230000.0,58.0,2.0,1.0,5.0,,1,1,1,3965.5172413793102,,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80850.0,49.0,2.0,,4.0,,0,1,1,1650.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
115000.0,35.0,1.0,,2.0,,0,1,0,3285.714285714286,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129900.0,47.0,2.0,0.0,4.0,2012.0,1,1,1,2763.8297872340427,14.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
301600.0,115.0,4.0,1.0,2.0,2004.0,0,1,1,2622.608695652174,22.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120000.0,40.0,2.0,4.0,4.0,1965.0,0,1,0,3000.0,61.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
250000.0,58.0,2.0,7.0,8.0,1966.0,1,1,0,4310.3448275862065,60.0,0.875,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
187000.0,41.0,2.0,1.0,7.0,1980.0,1,1,0,4560.975609756098,46.0,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
122000.0,50.0,2.0,4.0,4.0,,0,0,0,2440.0,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
396000.0,99.0,4.0,1.0,16.0,1965.0,1,1,1,4000.0,61.0,0.0625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200000.0,78.0,4.0,,1.0,,0,1,1,2564.102564102564,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
215000.0,94.0,4.0,,12.0,,1,1,0,2287.2340425531916,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
410000.0,83.0,3.0,4.0,7.0,,1,1,0,4939.759036144578,,0.5714285714285714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250000.0,103.0,4.0,,7.0,,1,1,0,2427.1844660194174,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
399000.0,65.0,3.0,2.0,7.0,2010.0,1,1,1,6138.461538461538,16.0,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88000.0,31.0,1.0,4.0,4.0,2010.0,0,0,0,2838.7096774193546,16.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
285000.0,64.0,2.0,1.0,5.0,1970.0,1,1,0,4453.125,56.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
590000.0,95.0,3.0,4.0,40.0,2023.0,1,0,1,6210.526315789473,3.0,0.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164000.0,36.0,1.0,3.0,8.0,1960.0,1,0,0,4555.555555555556,66.0,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285000.0,64.0,2.0,1.0,,,0,1,0,4453.125,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73000.0,48.0,1.0,,3.0,,0,1,0,1520.8333333333333,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
330000.0,135.0,4.0,1.0,3.0,2000.0,0,1,1,2444.4444444444443,26.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
300000.0,60.0,2.0,4.0,4.0,,0,0,0,5000.0,,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
419000.0,109.0,3.0,2.0,2.0,1930.0,0,1,1,3844.0366972477063,96.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
235666.0,69.0,3.0,1.0,1.0,2026.0,0,1,1,3415.449275362319,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
271149.0,79.0,2.0,0.0,1.0,2026.0,0,0,1,3432.26582278481,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
73000.0,18.0,1.0,1.0,1.0,,0,1,1,4055.5555555555557,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
320000.0,81.0,3.0,3.0,4.0,,1,1,0,3950.617283950617,,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
300000.0,50.0,2.0,,5.0,,0,0,0,6000.0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206900.0,92.0,3.0,5.0,11.0,,1,1,0,2248.913043478261,,0.45454545454545453,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202824.0,76.0,3.0,7.0,7.0,2027.0,1,1,1,2668.7368421052633,,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
391620.0,107.0,4.0,12.0,21.0,,1,1,0,3660.0,,0.5714285714285714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
275000.0,85.0,3.0,3.0,1.0,,0,1,0,3235.294117647059,,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
450000.0,113.0,4.0,2.0,5.0,,1,0,0,3982.3008849557523,,0.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
103400.0,47.0,2.0,2.0,3.0,,0,1,0,2200.0,,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
220000.0,88.0,3.0,14.0,14.0,,1,1,0,2500.0,,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
149000.0,50.0,3.0,4.0,3.0,,0,0,0,2980.0,,1.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
225321.0,77.0,3.0,7.0,7.0,2027.0,1,1,1,2926.246753246753,,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
164900.0,50.0,2.0,2.0,5.0,,0,1,0,3298.0,,0.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341066.0,98.0,4.0,7.0,10.0,,1,1,0,3480.265306122449,,0.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
252000.0,56.0,2.0,1.0,6.0,,1,0,0,4500.0,,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177000.0,43.0,2.0,1.0,7.0,,1,1,0,4116.279069767442,,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
290000.0,92.0,3.0,1.0,7.0,,0,1,0,3152.1739130434785,,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93060.0,47.0,2.0,1.0,3.0,,1,1,0,1980.0,,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315000.0,76.0,2.0,5.0,5.0,,1,0,0,4144.736842105263,,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
324000.0,59.0,2.0,1.0,6.0,1960.0,1,1,0,5491.525423728814,66.0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87000.0,66.0,3.0,,,1983.0,0,1,1,1318.1818181818182,43.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000.0,94.0,3.0,1.0,4.0,,0,1,0,3191.4893617021276,,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
319000.0,65.0,3.0,3.0,6.0,,0,1,1,4907.692307692308,,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
177000.0,64.0,2.0,0.0,11.0,,1,1,0,2765.625,,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
350000.0,106.0,4.0,1.0,1.0,,0,1,0,3301.8867924528304,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
303400.0,82.0,4.0,5.0,5.0,,1,1,0,3700.0,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
520000.0,103.0,4.0,3.0,4.0,2020.0,1,1,1,5048.543689320389,6.0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
650000.0,145.0,4.0,1.0,1.0,,0,1,1,4482.758620689655,,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
300000.0,50.0,2.0,0.0,5.0,1935.0,0,0,0,6000.0,91.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
275000.0,64.0,3.0,,,2025.0,0,1,0,4296.875,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
320000.0,100.0,4.0,4.0,6.0,,1,0,1,3200.0,,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
152000.0,45.0,1.0,3.0,5.0,1975.0,1,1,0,3377.777777777778,51.0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
169000.0,44.0,2.0,0.0,4.0,1935.0,0,0,0,3840.909090909091,91.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
130000.0,64.0,2.0,0.0,5.0,,0,1,0,2031.25,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
270000.0,56.0,2.0,1.0,6.0,,1,0,1,4821.428571428572,,0.16666666666666666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
210000.0,70.0,2.0,0.0,4.0,,0,0,0,3000.0,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
570000.0,123.0,4.0,5.0,6.0,,1,0,1,4634.1463414634145,,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
354280.0,89.0,3.0,3.0,6.0,,1,0,1,3980.674157303371,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110880.0,56.0,3.0,1.0,3.0,,1,1,0,1980.0,,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124500.0,38.0,2.0,,6.0,2019.0,1,1,0,3276.315789473684,7.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
269000.0,88.0,3.0,1.0,6.0,,1,1,0,3056.818181818182,,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
410000.0,99.0,3.0,3.0,10.0,,1,1,0,4141.414141414141,,0.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
423200.0,92.0,4.0,4.0,5.0,,0,1,0,4600.0,,0.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
231000.0,77.0,3.0,,4.0,1970.0,0,1,0,3000.0,56.0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
209000.0,76.0,3.0,5.0,6.0,,0,1,0,2750.0,,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
250000.0,47.0,2.0,5.0,10.0,,0,0,0,5319.148936170212,,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
187000.0,80.0,4.0,23.0,27.0,,0,1,0,2337.5,,0.8518518518518519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102960.0,52.0,3.0,1.0,3.0,,1,1,1,1980.0,,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000.0,142.0,4.0,1.0,2.0,2009.0,0,1,1,2676.056338028169,17.0,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
505000.0,132.0,5.0,0.0,2.0,,0,1,0,3825.757575757576,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
237990.0,63.0,3.0,2.0,,,1,1,1,3777.6190476190477,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
249000.0,52.0,2.0,7.0,13.0,,1,1,0,4788.461538461538,,0.5384615384615384,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
255000.0,69.0,3.0,1.0,4.0,1960.0,0,1,0,3695.6521739130435,66.0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
231000.0,48.0,2.0,2.0,5.0,2021.0,1,1,0,4812.5,5.0,0.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
215000.0,48.0,2.0,16.0,19.0,,1,1,0,4479.166666666667,,0.8421052631578947,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105000.0,30.0,1.0,0.0,4.0,,0,1,0,3500.0,,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
263400.0,60.0,2.0,4.0,10.0,,1,1,1,4390.0,,0.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
327000.0,90.0,3.0,6.0,9.0,,1,1,1,3633.3333333333335,,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148000.0,28.0,1.0,0.0,4.0,,0,1,0,5285.714285714285,,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
290000.0,54.0,2.0,5.0,15.0,,1,1,1,5370.37037037037,,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219900.0,79.0,3.0,5.0,5.0,,1,1,0,2783.5443037974683,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
187000.0,77.0,3.0,5.0,5.0,,0,1,0,2428.5714285714284,,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109500.0,40.0,2.0,0.0,3.0,2025.0,0,1,1,2737.5,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
325000.0,69.0,3.0,3.0,8.0,2023.0,1,1,0,4710.144927536232,3.0,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
598000.0,109.0,4.0,4.0,6.0,,1,1,0,5486.238532110092,,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
235000.0,106.0,4.0,6.0,7.0,,0,0,0,2216.9811320754716,,0.8571428571428571,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180000.0,104.0,5.0,,4.0,1998.0,0,1,1,1730.7692307692307,28.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
323000.0,86.0,4.0,4.0,5.0,,1,1,0,3755.813953488372,,0.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
327000.0,90.0,3.0,6.0,9.0,,1,1,1,3633.3333333333335,,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
170000.0,33.0,2.0,3.0,4.0,,0,1,0,5151.515151515152,,0.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
163900.0,51.0,3.0,,,1990.0,0,0,1,3213.725490196078,36.0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
310000.0,91.0,4.0,,,2025.0,0,1,0,3406.5934065934066,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
486000.0,108.0,3.0,3.0,3.0,,0,0,1,4500.0,,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
237900.0,80.0,3.0,3.0,3.0,,0,1,0,2973.75,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
204400.0,73.0,3.0,1.0,3.0,,0,1,0,2800.0,,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173000.0,55.0,3.0,3.0,5.0,,0,1,0,3145.4545454545455,,0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
115000.0,35.0,2.0,2.0,2.0,2022.0,0,1,1,3285.714285714286,4.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93000.0,62.0,2.0,,2.0,1990.0,0,0,0,1500.0,36.0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
400000.0,66.0,2.0,1.0,16.0,,1,1,1,6060.606060606061,,0.0625,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
126000.0,35.0,1.0,5.0,5.0,,0,1,0,3600.0,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
565000.0,145.0,4.0,5.0,5.0,2025.0,1,1,1,3896.551724137931,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
350000.0,57.0,2.0,5.0,16.0,,1,0,0,6140.350877192983,,0.3125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
415000.0,110.0,4.0,5.0,6.0,2007.0,1,1,0,3772.7272727272725,19.0,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
498888.0,92.0,3.0,5.0,21.0,2022.0,1,1,1,5422.695652173913,4.0,0.23809523809523808,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
320000.0,82.0,3.0,2.0,2.0,1930.0,0,1,0,3902.439024390244,96.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
498000.0,120.0,4.0,0.0,4.0,1924.0,0,1,0,4150.0,102.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
465000.0,110.0,5.0,3.0,4.0,1996.0,0,0,0,4227.272727272727,30.0,0.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
199900.0,64.0,3.0,18.0,19.0,,1,1,0,3123.4375,,0.9473684210526315,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
465000.0,110.0,4.0,3.0,4.0,1995.0,0,1,0,4227.272727272727,31.0,0.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150000.0,68.0,3.0,4.0,4.0,1981.0,0,1,1,2205.8823529411766,45.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
470000.0,118.0,4.0,1.0,7.0,,1,1,1,3983.0508474576272,,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
280000.0,57.0,2.0,4.0,4.0,1982.0,0,1,0,4912.2807017543855,44.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
360000.0,70.0,2.0,4.0,3.0,,0,1,0,5142.857142857143,,1.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
228000.0,66.0,3.0,,5.0,,0,0,0,3454.5454545454545,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
399000.0,83.0,3.0,5.0,5.0,,1,1,1,4807.22891566265,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
410000.0,99.0,3.0,3.0,10.0,2024.0,1,1,0,4141.414141414141,2.0,0.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2800.0,1.0,2.0,3.0,4.0,2025.0,0,1,1,2800.0,1.0,0.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
119900.0,47.0,1.0,6.0,6.0,1956.0,0,1,1,2551.063829787234,70.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
375000.0,108.0,3.0,0.0,5.0,2006.0,1,1,0,3472.222222222222,20.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
300000.0,113.0,4.0,4.0,5.0,2019.0,1,1,1,2654.8672566371683,7.0,0.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
322000.0,94.0,3.0,3.0,3.0,2024.0,1,0,0,3425.531914893617,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
420000.0,92.0,3.0,8.0,8.0,2024.0,1,1,1,4565.217391304348,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
219626.0,60.0,2.0,2.0,3.0,2025.0,1,0,1,3660.4333333333334,1.0,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
180000.0,68.0,4.0,7.0,8.0,2021.0,1,1,0,2647.0588235294117,5.0,0.875,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
485000.0,105.0,4.0,1.0,5.0,1939.0,1,1,1,4619.047619047619,87.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
498888.0,92.0,3.0,5.0,21.0,2022.0,1,1,1,5422.695652173913,4.0,0.23809523809523808,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
293636.0,97.0,3.0,2.0,3.0,2025.0,1,1,1,3027.175257731959,1.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104000.0,35.0,2.0,5.0,6.0,2008.0,1,1,0,2971.4285714285716,18.0,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
